Wind_turbine_name,Date_time,Ba_avg,P_avg,Ws_avg,Va_avg,Ot_avg,Ya_avg,Wa_avg
R80721,2014-01-09T11:50:00+01:00,-1.0,973.31,8.4200001,-0.63,12.31,200.84,196.71001
R80790,2014-01-09T11:50:00+01:00,-0.97000003,992.51001,8.5299997,5.6799998,12.08,194.35001,200.0
R80736,2014-01-09T11:50:00+01:00,-0.76999998,1252.75,9.369999900000002,-0.99000001,12.3,207.69,206.67
R80711,2014-01-09T11:50:00+01:00,-0.79000002,1227.3101,9.4499998,-2.05,11.47,206.78999,204.75999
R80711,2014-01-09T12:00:00+01:00,-0.99000001,932.23999,8.29,-2.0799999,11.58,206.78999,204.73
R80790,2014-01-09T12:00:00+01:00,-0.93000001,1142.53,9.130000099999998,7.079999900000001,12.12,194.35001,201.45
R80721,2014-01-09T12:00:00+01:00,-1.01,867.0300300000001,8.300000200000001,4.04,12.4,199.45,206.92
R80736,2014-01-09T12:00:00+01:00,-0.82999998,1283.87,9.5299997,1.86,12.35,207.69,209.55
R80721,2014-01-09T12:10:00+01:00,-1.01,988.31,8.739999800000001,1.16,12.52,202.87,204.02
R80736,2014-01-09T12:10:00+01:00,-0.98000002,1031.76,8.739999800000001,2.75,12.4,207.69,210.42999
R80790,2014-01-09T12:10:00+01:00,-0.92000002,1066.4301,9.0600004,7.29,12.25,194.35001,201.63
R80711,2014-01-09T12:10:00+01:00,-0.97000003,1000.15,8.6000004,0.52999997,11.8,206.78999,207.3
R80711,2014-01-09T12:20:00+01:00,-0.81999999,1230.59,9.3900003,1.17,11.72,206.78999,207.96001
R80721,2014-01-09T12:20:00+01:00,-0.86000001,1287.3101,9.869999900000002,3.25,12.34,202.87,206.13
R80790,2014-01-09T12:20:00+01:00,-0.8899999900000001,1253.14,9.6099997,3.05,12.1,199.8,210.58
R80736,2014-01-09T12:20:00+01:00,-0.98000002,1096.24,9.0200005,3.8199998999999996,12.4,207.69,211.49001
R80790,2014-01-09T12:30:00+01:00,-0.44,1476.45,10.31,-2.97,12.1,207.52,204.55
R80711,2014-01-09T12:30:00+01:00,-0.55000001,1382.41,10.13,4.110000100000001,11.67,206.78999,210.89999
R80721,2014-01-09T12:30:00+01:00,-0.98000002,943.3400300000001,8.760000199999999,7.6599998,12.31,202.87,210.5
R80736,2014-01-09T12:30:00+01:00,-0.92000002,1195.65,9.3500004,5.630000099999999,12.39,207.69,213.34
R80721,2014-01-09T12:40:00+01:00,-0.67000002,1212.71,9.54,-0.17,12.45,210.39999,212.58
R80790,2014-01-09T12:40:00+01:00,-0.77999997,1279.84,9.630000099999998,-2.8800001,12.1,207.52,204.63
R80711,2014-01-09T12:40:00+01:00,-0.63,1298.35,10.06,4.9699998,11.61,206.78999,211.78
R80736,2014-01-09T12:40:00+01:00,-0.89999998,1189.4399,9.4399996,-0.47999999,12.4,215.21001,221.5
R80736,2014-01-09T12:50:00+01:00,-0.55000001,1351.5699,9.6899996,-8.4499998,12.45,221.95,213.50999
R80721,2014-01-09T12:50:00+01:00,-0.76999998,1186.24,9.340000199999999,-3.6099998999999996,12.52,212.75,209.14999
R80790,2014-01-09T12:50:00+01:00,-0.74000001,1221.13,9.29,-1.62,12.23,207.52,205.89
R80711,2014-01-09T12:50:00+01:00,-0.87,1266.95,9.739999800000001,3.4300001000000004,11.62,206.78999,210.19
R80711,2014-01-09T13:00:00+01:00,-0.36000001,1326.95,9.9799995,2.3099998999999998,11.77,206.78999,209.10001
R80736,2014-01-09T13:00:00+01:00,1.0700001000000001,1752.53,11.2,-5.21,12.61,218.00999,212.33
R80721,2014-01-09T13:00:00+01:00,-0.36000001,1342.29,9.8100004,-7.369999900000001,12.68,212.75,205.39999
R80790,2014-01-09T13:00:00+01:00,-0.85000002,1181.88,8.8900003,-5.369999900000001,12.47,207.52,202.19
R80711,2014-01-09T13:10:00+01:00,-0.28,1495.28,10.7,2.26,11.81,206.78999,209.09
R80790,2014-01-09T13:10:00+01:00,0.07,1632.64,10.87,-3.5599998999999998,12.57,207.52,203.92
R80736,2014-01-09T13:10:00+01:00,3.4200001,1885.97,12.04,-5.1100001,12.7,217.56,212.46001
R80721,2014-01-09T13:10:00+01:00,0.05999999900000001,1425.65,10.2,-5.3099999,12.79,212.75,207.42999
R80711,2014-01-09T13:20:00+01:00,-0.05999999900000001,1529.5699,10.71,1.22,11.67,206.78999,208.0
R80790,2014-01-09T13:20:00+01:00,0.38,1633.91,10.93,-5.829999900000001,12.36,207.52,201.67999
R80721,2014-01-09T13:20:00+01:00,1.11,1759.64,11.49,-6.929999799999999,12.56,212.75,205.81
R80736,2014-01-09T13:20:00+01:00,1.84,1819.65,11.61,-6.130000099999999,12.52,217.56,211.45
R80721,2014-01-09T13:30:00+01:00,0.30000001,1636.28,11.06,-1.64,12.46,212.75,211.12
R80711,2014-01-09T13:30:00+01:00,-0.07,1575.0699,11.1,6.25,11.53,206.78999,212.99001
R80736,2014-01-09T13:30:00+01:00,4.9000001,1957.29,12.66,-2.3299999,12.45,217.56,215.24001
R80790,2014-01-09T13:30:00+01:00,0.47999999,1730.95,11.32,0.63999999,12.19,207.52,208.14999
R80721,2014-01-09T13:40:00+01:00,-0.17,1422.1801,10.3,-1.63,12.32,212.75,211.14
R80711,2014-01-09T13:40:00+01:00,-0.37,1408.88,10.36,6.71,11.5,206.78999,213.55
R80790,2014-01-09T13:40:00+01:00,0.79000002,1717.0601,11.49,0.20999999,12.1,207.52,207.74001
R80736,2014-01-09T13:40:00+01:00,3.29,1931.42,12.21,-2.3399999,12.37,217.56,215.2
R80711,2014-01-09T13:50:00+01:00,-0.22,1583.4,11.07,4.98,11.46,207.00999,223.82001
R80721,2014-01-09T13:50:00+01:00,-0.25999999,1400.29,10.12,-4.4299998,12.27,212.75,208.32001
R80736,2014-01-09T13:50:00+01:00,3.3399998999999996,1954.77,12.22,-5.04,12.22,217.56,212.55
R80790,2014-01-09T13:50:00+01:00,-0.23999999,1298.8101,9.680000300000001,-2.4300001,12.06,207.52,205.08
R80736,2014-01-09T14:00:00+01:00,0.47999999,1703.55,11.09,-5.04,12.19,217.56,212.53999
R80711,2014-01-09T14:00:00+01:00,-0.25,1348.5601,9.96,-1.85,11.33,214.33,209.32001
R80721,2014-01-09T14:00:00+01:00,-0.63999999,1303.73,9.6000004,-2.9200001,12.22,212.75,209.8
R80790,2014-01-09T14:00:00+01:00,-0.56999999,1394.47,10.12,-0.44,12.0,207.52,207.08
R80790,2014-01-09T14:10:00+01:00,-0.55000001,1399.63,10.03,1.73,11.88,207.52,209.22
R80721,2014-01-09T14:10:00+01:00,-0.34999999,1444.01,10.33,-0.6900000000000001,12.17,212.75,212.06
R80736,2014-01-09T14:10:00+01:00,0.56999999,1750.85,11.12,-0.28,12.12,217.56,217.28
R80711,2014-01-09T14:10:00+01:00,-0.49000001,1364.37,10.05,3.3900001000000004,11.29,211.17999,214.58
R80736,2014-01-09T14:20:00+01:00,0.07,1649.58,10.89,0.33000001,12.09,217.56,217.88
R80721,2014-01-09T14:20:00+01:00,-0.73000002,1190.15,9.5299997,1.65,12.02,212.75,214.39
R80790,2014-01-09T14:20:00+01:00,-0.67000002,1274.29,9.7200003,3.7,11.8,207.52,211.23
R80711,2014-01-09T14:20:00+01:00,-0.93000001,1107.8199,9.3000002,6.869999900000001,11.25,211.17999,218.08
R80736,2014-01-09T14:30:00+01:00,-0.58999997,1460.01,10.11,0.55000001,11.94,217.56,218.13
R80790,2014-01-09T14:30:00+01:00,-0.97000003,1000.49,8.630000099999998,6.5100002,11.77,207.52,214.02
R80711,2014-01-09T14:30:00+01:00,-0.94999999,664.73999,7.5100002,2.1400001,11.29,221.35001,235.27
R80721,2014-01-09T14:30:00+01:00,-0.98000002,1010.33,8.819999699999999,3.24,11.99,212.75,216.00999
R80711,2014-01-09T14:40:00+01:00,-0.94999999,636.2000099999999,7.420000099999999,0.18000001000000002,11.29,230.46001,227.81
R80736,2014-01-09T14:40:00+01:00,-0.92000002,1087.8101,8.930000300000001,5.579999900000001,11.82,217.56,223.14
R80790,2014-01-09T14:40:00+01:00,-0.95999998,667.40002,7.329999900000001,4.9099998,11.78,219.05,230.03
R80721,2014-01-09T14:40:00+01:00,-1.01,813.83002,7.9099998,5.73,11.99,218.28,233.84
R80721,2014-01-09T14:50:00+01:00,-0.74000001,1171.71,8.9700003,-0.25999999,11.93,228.11,227.84
R80711,2014-01-09T14:50:00+01:00,-0.77999997,1281.11,9.6700001,0.98000002,11.07,230.2,227.53
R80790,2014-01-09T14:50:00+01:00,-0.94,739.26001,7.46,-2.25,11.6,225.08,222.8
R80736,2014-01-09T14:50:00+01:00,-0.89999998,1038.9301,8.630000099999998,6.5500002,11.72,222.7,232.89999
R80711,2014-01-09T15:00:00+01:00,-0.75,1291.8199,9.7700005,3.23,10.82,226.55,229.75
R80721,2014-01-09T15:00:00+01:00,-0.99000001,783.44,7.9099998,0.74000001,11.71,228.11,228.83
R80790,2014-01-09T15:00:00+01:00,0.17,1638.83,10.65,-1.38,11.41,225.08,223.67999
R80736,2014-01-09T15:00:00+01:00,-1.0,833.44,7.940000099999999,6.3400002,11.64,226.34,232.67999
R80721,2014-01-09T15:10:00+01:00,-0.25999999,1164.28,9.619999900000002,0.99000001,11.54,230.33,220.34
R80790,2014-01-09T15:10:00+01:00,0.87,1572.58,10.96,-2.3800001,11.19,225.08,222.74001
R80711,2014-01-09T15:10:00+01:00,1.33,1818.01,12.02,-0.07,10.65,226.55,226.50999
R80736,2014-01-09T15:10:00+01:00,0.43000001,1227.12,9.5799999,-1.26,11.52,235.88,234.96001
R80721,2014-01-09T15:20:00+01:00,-0.25999999,1294.39,9.9799995,6.900000099999999,11.23,230.63,270.17999
R80736,2014-01-09T15:20:00+01:00,0.93000001,1599.83,11.04,0.46000001,11.2,236.22,236.67999
R80790,2014-01-09T15:20:00+01:00,0.64999998,1601.16,11.03,1.4400001,10.91,228.95,245.16
R80711,2014-01-09T15:20:00+01:00,-0.69999999,1123.1801,9.25,-0.02,10.41,239.07001,247.39
R80721,2014-01-09T15:30:00+01:00,-0.98000002,1005.78,8.619999900000002,-6.809999900000001,10.54,248.62,238.87
R80790,2014-01-09T15:30:00+01:00,-0.55000001,1351.71,9.9499998,-3.3900001000000004,10.15,243.74001,240.36
R80736,2014-01-09T15:30:00+01:00,-0.92000002,925.89001,8.4700003,1.3099999,10.54,248.78,244.11
R80711,2014-01-09T15:30:00+01:00,-0.8899999900000001,1089.84,9.1000004,-0.6900000000000001,9.7200003,247.39999,246.67999
R80736,2014-01-09T15:40:00+01:00,0.09000000400000001,1663.5699,11.07,5.9699998,9.489999800000001,242.81,248.8
R80711,2014-01-09T15:40:00+01:00,-0.40000001,1453.86,10.58,-1.04,8.819999699999999,247.39999,246.37
R80721,2014-01-09T15:40:00+01:00,0.17,1410.08,10.35,-8.25,9.630000099999998,250.84,236.37
R80790,2014-01-09T15:40:00+01:00,-0.74000001,1356.87,9.909999800000001,-2.78,9.3100004,243.74001,240.92999
R80790,2014-01-09T15:50:00+01:00,-0.039999999,1360.71,10.11,-4.02,8.6999998,243.74001,239.73
R80736,2014-01-09T15:50:00+01:00,1.8200001,1679.63,11.4,-2.6300001,8.8000002,253.48,252.27
R80721,2014-01-09T15:50:00+01:00,-0.13,1332.61,10.02,4.190000100000001,8.9700003,240.88,260.82001
R80711,2014-01-09T15:50:00+01:00,-0.22,1034.87,9.04,-2.5899999,8.3500004,252.06,234.92999
R80790,2014-01-09T16:00:00+01:00,1.14,1776.92,11.62,-3.6700001,8.2299995,243.74001,240.08
R80736,2014-01-09T16:00:00+01:00,1.1,1512.64,10.8,-6.25,8.4700003,254.88,248.67
R80721,2014-01-09T16:00:00+01:00,-0.27000001,1244.14,9.8000002,-4.6799998,8.5799999,249.33,237.69
R80711,2014-01-09T16:00:00+01:00,2.0699999,1833.88,12.27,-1.4299999,7.889999900000001,245.85001,246.0
R80736,2014-01-09T16:10:00+01:00,-0.73000002,1221.7,9.5500002,-4.96,8.199999799999999,253.55,242.14999
R80711,2014-01-09T16:10:00+01:00,-0.50999999,1429.62,10.53,1.16,7.5900002,247.39999,248.52
R80790,2014-01-09T16:10:00+01:00,0.0099999998,1571.26,10.85,-3.6500001,8.04,243.74001,240.06
R80721,2014-01-09T16:10:00+01:00,-0.50999999,1397.35,10.19,1.0700001000000001,8.2700005,242.38,243.44
R80711,2014-01-09T16:20:00+01:00,-0.15000001000000002,1467.64,10.54,1.74,7.4499998,247.39999,249.14999
R80736,2014-01-09T16:20:00+01:00,-0.039999999,1384.98,10.18,-6.0,7.96,255.19,251.11
R80790,2014-01-09T16:20:00+01:00,-0.11,1511.76,10.57,-2.51,7.849999900000001,243.74001,241.24001
R80721,2014-01-09T16:20:00+01:00,-0.12,1551.8,10.8,-1.47,8.0900002,248.83,250.83
R80721,2014-01-09T16:30:00+01:00,-0.75,1222.47,9.4399996,-6.4899998,7.98,252.25999,245.77
R80736,2014-01-09T16:30:00+01:00,-0.63,1333.09,9.8100004,-9.3999996,7.670000099999999,257.07999,247.72
R80790,2014-01-09T16:30:00+01:00,-0.43000001,1424.9,9.8999996,-3.6500001,7.630000099999999,243.74001,240.05
R80711,2014-01-09T16:30:00+01:00,-0.88,1111.85,9.2299995,0.41999999,7.29,247.39999,247.82001
R80790,2014-01-09T16:40:00+01:00,-0.62,1371.34,9.9700003,-1.79,7.52,243.74001,241.98
R80711,2014-01-09T16:40:00+01:00,-0.86000001,1252.28,9.6499996,1.36,7.110000099999999,247.39999,248.77
R80721,2014-01-09T16:40:00+01:00,-1.01,856.94,8.0100002,-6.829999900000001,7.9099998,252.25999,245.48
R80736,2014-01-09T16:40:00+01:00,-0.98000002,986.4500099999999,8.430000300000001,-8.220000299999999,7.52,257.07999,248.87
R80736,2014-01-09T16:50:00+01:00,-0.97000003,939.75,8.300000200000001,-8.8900003,7.4099998,257.07999,248.14
R80721,2014-01-09T16:50:00+01:00,-0.98000002,963.4099699999999,8.3199997,-6.920000099999999,7.900000099999999,252.25999,245.28
R80711,2014-01-09T16:50:00+01:00,-0.56999999,1244.52,9.510000199999999,0.23,7.04,247.39999,247.64999
R80790,2014-01-09T16:50:00+01:00,-0.63999999,1383.63,10.03,-1.6900001,7.5100002,243.74001,242.03
R80736,2014-01-09T17:00:00+01:00,-0.92000002,1271.8199,9.6499996,-5.6399999,7.360000099999999,257.07999,251.46001
R80711,2014-01-09T17:00:00+01:00,-0.72000003,1279.8199,9.7700005,3.95,7.0100002,247.39999,251.33
R80790,2014-01-09T17:00:00+01:00,-0.11,1415.92,10.08,-2.6600001,7.48,246.81,247.71001
R80721,2014-01-09T17:00:00+01:00,-0.75,1268.9399,9.5200005,-3.8199998999999996,7.79,252.25999,248.44
R80736,2014-01-09T17:10:00+01:00,0.23,1585.46,10.82,-5.98,7.02,249.92999,232.41
R80790,2014-01-09T17:10:00+01:00,-0.05999999900000001,1575.45,10.95,-7.860000099999999,7.429999799999999,242.24001,218.28
R80711,2014-01-09T17:10:00+01:00,-0.20999999,1495.08,10.49,-4.9699998,6.969999799999999,245.81,220.45
R80721,2014-01-09T17:10:00+01:00,-0.28,1457.67,10.23,-9.0200005,7.690000099999999,247.41,232.31
R80736,2014-01-09T17:20:00+01:00,-0.94999999,1228.85,9.260000199999999,-6.5900002,7.2399998,237.91,227.45
R80711,2014-01-09T17:20:00+01:00,-0.79000002,1370.01,10.28,6.1799998,6.9899998,225.45,231.64999
R80721,2014-01-09T17:20:00+01:00,-0.93000001,1116.96,9.1899996,-8.1499996,7.6999998,235.78,226.55
R80790,2014-01-09T17:20:00+01:00,-0.74000001,1403.74,9.8500004,-1.99,7.4099998,226.17,224.19
R80790,2014-01-09T17:30:00+01:00,-0.94,1283.74,9.5500002,-2.1800001,7.349999900000001,226.17,223.96001
R80711,2014-01-09T17:30:00+01:00,-0.98000002,1272.73,9.880000099999998,7.030000200000001,6.880000099999999,225.45,232.48
R80736,2014-01-09T17:30:00+01:00,-0.99000001,1177.73,9.159999800000001,-4.8099999,7.380000099999999,234.03,229.2
R80721,2014-01-09T17:30:00+01:00,-1.0,978.2100199999999,8.3299999,-7.400000099999999,7.670000099999999,234.7,227.32001
R80721,2014-01-09T17:40:00+01:00,-1.01,748.5700099999999,7.550000199999999,-4.7600002,7.610000099999999,234.7,229.94
R80711,2014-01-09T17:40:00+01:00,-0.99000001,1057.13,9.04,7.639999900000001,6.79,225.45,233.10001
R80790,2014-01-09T17:40:00+01:00,-0.97000003,1068.92,8.79,-1.5599999,7.29,226.17,224.67999
R80736,2014-01-09T17:40:00+01:00,-0.97000003,987.9699699999999,8.4700003,-3.54,7.349999900000001,234.03,230.49001
R80711,2014-01-09T17:50:00+01:00,-0.98000002,1032.65,8.6400003,2.4300001,6.860000099999999,225.45,227.87
R80721,2014-01-09T17:50:00+01:00,-1.0,840.2700199999999,7.869999900000001,-8.6499996,7.690000099999999,234.7,226.03999
R80790,2014-01-09T17:50:00+01:00,-0.97000003,1104.29,8.659999800000001,-5.5900002,7.389999900000001,226.17,220.57001
R80736,2014-01-09T17:50:00+01:00,-0.99000001,1013.85,8.5200005,-5.0599999,7.5,234.03,228.98
R80736,2014-01-09T18:00:00+01:00,-0.99000001,885.98999,7.9899998,-4.6599998,7.599999900000001,234.03,229.36
R80790,2014-01-09T18:00:00+01:00,-0.95999998,848.31,7.550000199999999,-4.8499999,7.429999799999999,226.17,221.31
R80711,2014-01-09T18:00:00+01:00,-0.98000002,1007.41,8.630000099999998,3.4400001000000002,7.0,225.45,228.92999
R80721,2014-01-09T18:00:00+01:00,-1.01,762.47998,7.52,-8.760000199999999,7.6999998,234.7,225.92999
R80736,2014-01-09T18:10:00+01:00,-1.0,912.5999800000001,7.889999900000001,-5.5,7.610000099999999,234.03,228.53999
R80790,2014-01-09T18:10:00+01:00,-0.95999998,890.9500099999999,7.75,-6.860000099999999,7.469999799999999,226.17,219.35001
R80721,2014-01-09T18:10:00+01:00,-1.01,667.08002,7.190000099999999,-6.29,7.6999998,231.25,217.42
R80711,2014-01-09T18:10:00+01:00,-0.98000002,1031.89,8.6700001,4.869999900000001,7.02,225.45,230.25999
R80711,2014-01-09T18:20:00+01:00,-0.98000002,1079.16,8.9200001,3.6300001,7.02,225.45,229.11
R80721,2014-01-09T18:20:00+01:00,-1.01,860.4199800000001,7.920000099999999,1.1,7.6999998,223.72,224.87
R80790,2014-01-09T18:20:00+01:00,-0.97000003,966.3400300000001,8.2600002,-7.599999900000001,7.4899998,226.17,218.56
R80736,2014-01-09T18:20:00+01:00,-1.0,989.7299800000001,8.1499996,-7.429999799999999,7.610000099999999,234.03,226.59
R80736,2014-01-09T18:30:00+01:00,-1.0,901.8400300000001,7.829999900000001,-7.349999900000001,7.619999900000001,234.03,226.66
R80790,2014-01-09T18:30:00+01:00,-0.97000003,994.2899800000001,8.3199997,-6.1100001,7.4499998,226.17,220.06
R80711,2014-01-09T18:30:00+01:00,-1.0,965.5999800000001,8.659999800000001,4.73,6.9899998,225.45,230.19
R80721,2014-01-09T18:30:00+01:00,-1.01,783.90002,7.73,1.38,7.6999998,223.72,225.09
R80711,2014-01-09T18:40:00+01:00,-1.0,1078.4301,9.159999800000001,6.0700002,6.889999900000001,225.45,231.50999
R80790,2014-01-09T18:40:00+01:00,-0.97000003,939.14001,8.029999700000001,-5.0500002,7.320000200000001,226.17,221.14
R80721,2014-01-09T18:40:00+01:00,-1.01,629.0499900000001,7.389999900000001,2.4200001,7.6999998,225.67,231.64
R80736,2014-01-09T18:40:00+01:00,-0.98000002,913.23999,8.2399998,-4.9899998,7.5900002,234.03,229.09
R80790,2014-01-09T18:50:00+01:00,-0.94999999,1098.59,8.6899996,-5.54,7.3000002,226.17,220.61
R80736,2014-01-09T18:50:00+01:00,-1.0,813.59998,7.599999900000001,-7.25,7.48,234.03,226.78
R80711,2014-01-09T18:50:00+01:00,-0.98000002,1072.89,8.8299999,2.55,6.8000002,225.45,228.00999
R80721,2014-01-09T18:50:00+01:00,-1.01,742.03998,7.27,-5.6399999,7.6999998,229.21001,223.57001
R80790,2014-01-09T19:00:00+01:00,-0.94999999,803.8200099999999,7.48,-3.77,7.3000002,221.64,214.72
R80721,2014-01-09T19:00:00+01:00,-1.01,623.35999,7.030000200000001,-7.920000099999999,7.6599998,229.21001,221.28
R80736,2014-01-09T19:00:00+01:00,-1.0,773.5,7.380000099999999,-10.33,7.4499998,234.03,223.73
R80711,2014-01-09T19:00:00+01:00,-0.97000003,978.1699800000001,8.409999800000001,1.74,6.809999900000001,225.45,227.19
R80790,2014-01-09T19:10:00+01:00,-0.94999999,850.7899800000001,7.889999900000001,3.6700001,7.3000002,218.49001,222.16
R80736,2014-01-09T19:10:00+01:00,-1.0,661.83002,7.150000099999999,-8.4700003,7.5,234.03,225.53
R80721,2014-01-09T19:10:00+01:00,-1.01,665.63,7.190000099999999,-6.79,7.619999900000001,229.21001,222.41
R80711,2014-01-09T19:10:00+01:00,-0.98000002,909.5300300000001,8.1800003,1.63,6.809999900000001,225.45,227.09
R80790,2014-01-09T19:20:00+01:00,-0.95999998,888.0499900000001,8.0100002,5.5500002,7.3000002,218.49001,224.03999
R80711,2014-01-09T19:20:00+01:00,-0.97000003,811.59003,7.900000099999999,5.21,6.820000200000001,225.45,230.64999
R80721,2014-01-09T19:20:00+01:00,-1.01,562.06,6.940000099999999,-2.75,7.630000099999999,229.21001,226.44
R80736,2014-01-09T19:20:00+01:00,-1.0,727.1799900000001,7.2600002,-5.8200002,7.559999900000001,234.03,228.24001
R80736,2014-01-09T19:30:00+01:00,-1.0,760.01001,7.429999799999999,-3.0599998999999998,7.570000200000001,234.03,230.91
R80711,2014-01-09T19:30:00+01:00,-0.97000003,738.84998,7.6999998,4.52,6.880000099999999,225.45,229.92999
R80790,2014-01-09T19:30:00+01:00,-0.94999999,723.96997,7.4499998,4.9000001,7.3000002,218.49001,223.41
R80721,2014-01-09T19:30:00+01:00,-1.01,667.28998,7.2399998,-3.3699999,7.650000099999999,229.21001,225.85001
R80711,2014-01-09T19:40:00+01:00,-0.95999998,871.1500199999999,8.029999700000001,2.1500001,6.98,225.45,227.62
R80790,2014-01-09T19:40:00+01:00,-0.95999998,927.7100199999999,8.29,2.3599999,7.309999900000001,218.49001,220.88
R80721,2014-01-09T19:40:00+01:00,-1.01,672.58002,7.27,-5.3200002,7.679999799999999,229.21001,223.88
R80736,2014-01-09T19:40:00+01:00,-1.0,842.6699800000001,7.829999900000001,-7.98,7.579999900000001,234.03,226.08
R80736,2014-01-09T19:50:00+01:00,-1.0,873.0499900000001,7.940000099999999,-5.54,7.579999900000001,234.03,228.48
R80721,2014-01-09T19:50:00+01:00,-1.01,801.26001,7.7600002,-4.25,7.6999998,229.21001,224.96001
R80790,2014-01-09T19:50:00+01:00,-0.95999998,811.90997,7.719999799999999,5.0700002,7.3000002,218.49001,223.56
R80711,2014-01-09T19:50:00+01:00,-1.0,972.3300199999999,8.489999800000001,3.4000001,6.940000099999999,225.45,228.84
R80790,2014-01-09T20:00:00+01:00,-0.95999998,860.14001,8.029999700000001,3.6099998999999996,7.3000002,218.49001,222.11
R80711,2014-01-09T20:00:00+01:00,-0.97000003,658.34003,7.550000199999999,4.98,6.809999900000001,225.45,230.42999
R80721,2014-01-09T20:00:00+01:00,-0.94,811.28003,7.9099998,-3.79,7.679999799999999,229.21001,225.42999
R80736,2014-01-09T20:00:00+01:00,-0.99000001,970.2700199999999,8.3599997,-6.04,7.54,234.03,227.97
R80736,2014-01-09T20:10:00+01:00,-0.99000001,980.9600199999999,8.4499998,-3.8099998999999998,7.400000099999999,234.03,230.23
R80790,2014-01-09T20:10:00+01:00,-0.85000002,980.6500199999999,8.5200005,7.7399998,7.3000002,218.49001,226.21001
R80711,2014-01-09T20:10:00+01:00,-0.98000002,871.7100199999999,8.3999996,2.46,6.809999900000001,231.27,236.72
R80721,2014-01-09T20:10:00+01:00,-0.98000002,848.9199800000001,7.9899998,-1.36,7.630000099999999,229.21001,227.87
R80790,2014-01-09T20:20:00+01:00,-0.93000001,962.4199800000001,8.130000099999998,-1.0599999,7.280000200000001,218.49001,217.44
R80736,2014-01-09T20:20:00+01:00,-0.97000003,940.39001,8.1599998,-7.389999900000001,7.420000099999999,234.03,226.64999
R80721,2014-01-09T20:20:00+01:00,-1.01,736.4299900000001,7.7399998,-7.77,7.610000099999999,227.14999,215.94
R80711,2014-01-09T20:20:00+01:00,-0.81,1302.84,9.6000004,-4.869999900000001,6.889999900000001,226.92999,213.96001
R80711,2014-01-09T20:30:00+01:00,-0.98000002,1031.0699,8.6700001,-0.46000001,6.9099998,227.67,228.31
R80721,2014-01-09T20:30:00+01:00,-0.99000001,956.9799800000001,8.3199997,0.25999999,7.599999900000001,223.72,223.95
R80736,2014-01-09T20:30:00+01:00,-1.0,812.8200099999999,7.75,3.1700001,7.5100002,223.77,228.37
R80790,2014-01-09T20:30:00+01:00,-0.94,1118.5601,8.6999998,2.8499999,7.29,218.49001,221.35001
R80736,2014-01-09T20:40:00+01:00,-1.0,809.0499900000001,7.6599998,4.5999999,7.400000099999999,225.25,229.86
R80711,2014-01-09T20:40:00+01:00,-0.97000003,885.2199699999999,8.1599998,0.0,6.79,228.74001,228.74001
R80790,2014-01-09T20:40:00+01:00,-0.94,887.8499800000001,8.1499996,4.1199999,7.21,218.49001,222.60001
R80721,2014-01-09T20:40:00+01:00,-1.01,661.5,7.380000099999999,1.42,7.559999900000001,223.72,225.16
R80711,2014-01-09T20:50:00+01:00,-0.98000002,987.9199800000001,8.4799995,0.85000002,6.71,228.74001,229.60001
R80736,2014-01-09T20:50:00+01:00,-1.0,802.5700099999999,7.79,4.0300002,7.389999900000001,225.25,229.28
