"entr_tag_id","entr_tag_name","logical_node","sensor_name","presentation_name","si_unit","value_type","data_type","collector_type"
"2328","WTUR.OpTms_Dly_Sum","WTUR.","OpTms_Dly_Sum","Time in state Run","seconds","Summation","Long","Daily tag"
"2329","WTUR.OpTms_Mly_Sum","WTUR.","OpTms_Mly_Sum","Time in state Run","seconds","Summation","Long","Monthly tag"
"2330","WTUR.PsblPFCap","WTUR.","PsblPFCap","Possible capacity power factor","pf","Live Value","Double","Live Value"
"2331","WTUR.PsblPFInd","WTUR.","PsblPFInd","Possible inductive power factor","pf","Live Value","Double","Live Value"
"2332","WTUR.PsblVArCap","WTUR.","PsblVArCap","Possible capacity reactive power","VAr","Live Value","Double","Live Value"
"2333","WTUR.PsblVArCap_10m_Avg","WTUR.","PsblVArCap_10m_Avg","Possible capacity reactive power","VAr","Average","Double","10 minute tag"
"2334","WTUR.PsblVArCap_10m_Max","WTUR.","PsblVArCap_10m_Max","Possible capacity reactive power","VAr","Maximum","Double","10 minute tag"
"2335","WTUR.PsblVArCap_10m_Min","WTUR.","PsblVArCap_10m_Min","Possible capacity reactive power","VAr","Minimum","Double","10 minute tag"
"2336","WTUR.PsblVArCap_10m_Std","WTUR.","PsblVArCap_10m_Std","Possible capacity reactive power","VAr","Standard Deviation","Double","10 minute tag"
"2337","WTUR.PsblVArInd","WTUR.","PsblVArInd","Possible inductive reactive power","VAr","Live Value","Double","Live Value"
"2338","WTUR.PsblVArInd_10m_Avg","WTUR.","PsblVArInd_10m_Avg","Possible inductive reactive power","VAr","Average","Double","10 minute tag"
"2339","WTUR.PsblVArInd_10m_Max","WTUR.","PsblVArInd_10m_Max","Possible inductive reactive power","VAr","Maximum","Double","10 minute tag"
"2340","WTUR.PsblVArInd_10m_Min","WTUR.","PsblVArInd_10m_Min","Possible inductive reactive power","VAr","Minimum","Double","10 minute tag"
"2341","WTUR.PsblVArInd_10m_Std","WTUR.","PsblVArInd_10m_Std","Possible inductive reactive power","VAr","Standard Deviation","Double","10 minute tag"
"2342","WTUR.PsblW","WTUR.","PsblW","Possibly Active power","W","Live Value","Double","Live Value"
"2343","WTUR.PsblW_10m_Avg","WTUR.","PsblW_10m_Avg","Possibly Active power","W","Average","Double","10 minute tag"
"2344","WTUR.PsblW_10m_Max","WTUR.","PsblW_10m_Max","Possibly Active power","W","Maximum","Double","10 minute tag"
"2345","WTUR.PsblW_10m_Min","WTUR.","PsblW_10m_Min","Possibly Active power","W","Minimum","Double","10 minute tag"
"2346","WTUR.PsblW_10m_Std","WTUR.","PsblW_10m_Std","Possibly Active power","W","Standard Deviation","Double","10 minute tag"
"2347","WTUR.PsblWLoc","WTUR.","PsblWLoc","Possibly Active power","W","Live Value","Double","Live Value"
"2348","WTUR.PsblWRaw","WTUR.","PsblWRaw","Possibly Active power","W","Live Value","Double","Live Value"
"2349","WTUR.RdyTms","WTUR.","RdyTms","Time turbine ready","seconds","Total Counter","Long","Live Value"
"2350","WTUR.RdyTms_10m_End","WTUR.","RdyTms_10m_End","Time turbine ready","seconds","Endvalue","Long","10 minute tag"
"2351","WTUR.RdyTms_10m_Sum","WTUR.","RdyTms_10m_Sum","Time turbine ready","seconds","Summation","Long","10 minute tag"
"2352","WTUR.RdyTms_Dly_Sum","WTUR.","RdyTms_Dly_Sum","Time turbine ready","seconds","Summation","Long","Daily tag"
"2353","WTUR.RdyTms_Mly_Sum","WTUR.","RdyTms_Mly_Sum","Time turbine ready","seconds","Summation","Long","Monthly tag"
"2354","WTUR.RefTms","WTUR.","RefTms","Reference Time ","seconds","Total Counter","Long","Live Value"
"2355","WTUR.RefTms_10m_End","WTUR.","RefTms_10m_End","Reference Time ","seconds","Endvalue","Long","10 minute tag"
"2356","WTUR.RefTms_10m_Sum","WTUR.","RefTms_10m_Sum","Reference Time ","seconds","Summation","Long","10 minute tag"
"2357","WTUR.RefTms_Dly_Sum","WTUR.","RefTms_Dly_Sum","Reference Time ","seconds","Summation","Long","Daily tag"
"2358","WTUR.RefTms_Mly_Sum","WTUR.","RefTms_Mly_Sum","Reference Time ","seconds","Summation","Long","Monthly tag"
"2359","WTUR.SmokAct","WTUR.","SmokAct","Active Smoke alarm","Enum","Live Value","Long","Live Value"
"2360","WTUR.SrvDnTms","WTUR.","SrvDnTms","Downtime due to service","seconds","Total Counter","Long","Live Value"
"2361","WTUR.SrvDnTms_10m_End","WTUR.","SrvDnTms_10m_End","Downtime due to service","seconds","Endvalue","Long","10 minute tag"
"2362","WTUR.SrvDnTms_10m_Sum","WTUR.","SrvDnTms_10m_Sum","Downtime due to service","seconds","Summation","Long","10 minute tag"
"2363","WTUR.SrvDnTms_Dly_Sum","WTUR.","SrvDnTms_Dly_Sum","Downtime due to service","seconds","Summation","Long","Daily tag"
"2364","WTUR.SrvDnTms_Mly_Sum","WTUR.","SrvDnTms_Mly_Sum","Downtime due to service","seconds","Summation","Long","Monthly tag"
